email_subject,sendout_date,email_scope,description,total_email_sent,total_email_delivered,total_email_clicks,total_email_open,total_email_bounces,total_revenue,total_sessions,total_web_bounces,total_transactions,total_visitors,total_session_duration,total_pageviews,global_opt_in,gender,flag_unsubscribe,journeys_ids,users_ids
 ,2020-07-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,56,276
 ,2020-04-01,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,33,277
 ,2020-09-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,278
 ,2020-11-18,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,57,279
 ,2020-11-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,58,280
 ,2020-09-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,281
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,282
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,31,283
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,284
 ,2020-04-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,36,104
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,285
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,48,286
 ,2020-11-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,38,287
 ,2020-11-09,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,58,288
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,289
 ,2020-06-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,290
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,21,291
 ,2020-09-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,43,292
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,293
 ,2020-05-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,59,294
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,295
 ,2020-09-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,296
 ,2019-12-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,297
 ,2020-04-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,36,298
 ,2020-11-09,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,53,299
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,52,300
 ,2020-07-23,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,u,FALSE,49,301
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,37,302
 ,2020-02-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,303
 ,2020-10-23,Campaign, ,1,1,0,2,0, , , , , , , , ,u,FALSE,52,304
 ,2020-11-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,305
 ,2020-07-31,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,m,FALSE,7,306
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,9,307
 ,2020-09-20,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,308
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,309
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,6,310
 ,2020-10-07,Campaign, ,1,1,0,16,0, , , , , , , ,FALSE,m,FALSE,55,311
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,312
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,FALSE,f,FALSE,7,313
 ,2020-04-01,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,5,162
 ,2020-05-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,35,161
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,314
 ,2020-08-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,2,315
 ,2019-12-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,4,316
 ,2020-08-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,15,317
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,318
 ,2020-02-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,30,319
 ,2020-08-13,Campaign, ,1,1,0,6,0, , , , , , , ,TRUE,m,FALSE,2,320
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,321
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,322
 ,2020-05-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,60,323
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,324
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,325
 ,2020-10-27,Campaign, ,1,1,0,2,0, , , , , , , , ,u,FALSE,11,326
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,52,327
 ,2019-12-17,Campaign, ,1,1,0,4,0, , , , , , , ,TRUE,m,FALSE,4,328
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,329
 ,2020-01-19,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,14,330
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,331
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,40,332
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,20,333
 ,2020-09-04,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,m,FALSE,48,33
 ,2019-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,334
 ,2020-11-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,38,335
 ,2020-10-27,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,22,336
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,57,337
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,338
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,51,229
 ,2020-11-09,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,58,339
 ,2020-07-23,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,49,340
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,52,341
 ,2020-04-01,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,5,342
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,11,343
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,10,79
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,344
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,28,345
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,346
 ,2020-05-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,35,347
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,348
 ,2020-05-28,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,32,349
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,350
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,351
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,9,352
 ,2020-05-07,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,35,6
 ,2020-10-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,353
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,22,352
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,354
 ,2020-10-28,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,31,355
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,356
 ,2020-09-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,15,357
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,10,358
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,359
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,19,360
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,5,361
 ,2020-08-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,61,362
 ,2020-04-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,42,363
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,364
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,9,365
 ,2020-09-14,Campaign, ,1,1,0,1,0, , , , , , , , ,u,FALSE,8,366
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,24,367
 ,2020-09-14,Campaign, ,1,1,0,1,0, , , , , , , , ,u,FALSE,8,368
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,369
 ,2020-02-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,54,370
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,371
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,372
 ,2020-08-07,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,26,373
 ,2020-09-20,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,15,374
 ,2020-10-27,Campaign, ,1,1,2,1,0, , , , , , , ,FALSE,u,TRUE,11,375
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,8,376
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,377
 ,2020-01-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,168
 ,2020-09-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,378
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,25,379
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,380
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,8,381
 ,2020-05-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,32,382
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,383
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,384
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,385
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,52,386
 ,2020-04-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,387
 ,2020-09-04,Campaign, ,1,1,0,1,0, , , , , , , ,FALSE,u,FALSE,48,388
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,31,389
 ,2020-09-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,3,390
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,391
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,392
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,393
 ,2020-04-01,Campaign, ,1,1,1,5,0, ,1, , ,1,268,4,TRUE,m,FALSE,5,394
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,395
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,396
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,397
 ,2020-10-06,Campaign, ,1,1,0,1,0, , , , , , , , ,u,FALSE,17,398
 ,2020-08-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,2,399
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,37,400
 ,2020-05-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,27,401
 ,2020-11-07,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,14,402
 ,2020-09-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,43,403
 ,2020-04-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,404
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,26,405
 ,2020-05-07,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,35,406
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,13,407
 ,2020-10-01,Campaign, ,1,1, , , , , , , , , , ,FALSE,u,FALSE,45,408
 ,2020-01-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,409
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,FALSE,u,FALSE,1,43
 ,2020-09-14,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,8,410
 ,2020-05-22,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,46,411
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,242
 ,2020-10-08,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,6,412
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,413
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,414
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,52,415
 ,2020-06-20,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,16,416
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,417
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,418
 ,2020-07-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,62,419
 ,2020-03-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,19
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,420
 ,2019-12-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,4,421
 ,2020-09-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,3,422
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,7,423
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,424
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,28,425
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,47,426
 ,2020-11-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,63,427
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,47,428
 ,2020-11-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,38,429
 ,2020-11-19,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,64,430
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,64,431
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,432
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,52,433
 ,2020-05-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,434
 ,2020-11-05,Campaign, ,1,1,2,0,0, , , , , , , ,TRUE,u,FALSE,9,435
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,31,436
 ,2020-11-01,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,38,437
 ,2020-04-23,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,42,438
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,9,439
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,25,440
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,9,441
 ,2020-07-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,49,442
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,48,443
 ,2020-11-12,Campaign, ,1,1, , , , , , , , , , ,FALSE,m,FALSE,63,444
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,21,445
 ,2020-11-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,58,446
 ,2020-11-06,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,447
 ,2020-04-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,448
 ,2020-11-11,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,449
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,18,450
 ,2020-06-11,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,451
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,452
 ,2020-01-20,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,u,FALSE,53,453
 ,2020-09-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,53,454
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,37,455
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,44,235
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,456
 ,2020-04-15,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,27,457
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,187
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,458
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,37,459
 ,2020-11-26,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,44,460
 ,2020-07-22,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,14,461
 ,2020-01-16,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,65,462
 ,2020-05-14,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,66,463
 ,2020-11-08,Campaign, ,1,1,0,13,0, , , , , , , ,TRUE,u,FALSE,67,464
 ,2020-09-10,Campaign, ,1,1,1,3,0, , , , , , , ,TRUE,f,FALSE,43,465
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,466
 ,2020-11-08,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,67,467
 ,2020-02-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,54,468
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,9,469
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,470
 ,2020-10-13,Campaign, ,1,1,0,2,0, , , , , , , ,FALSE,m,FALSE,21,471
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,472
 ,2020-11-05,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,u,FALSE,9,473
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,40,474
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,24,475
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,8,476
 ,2020-09-14,Campaign, ,1,1,1,6,0, , , , , , , , ,u,FALSE,8,477
 ,2020-11-05,Campaign, ,1,1,1,2,0, , , , , , , ,FALSE,u,TRUE,9,478
 ,2020-10-23,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,52,479
 ,2020-11-20,Campaign, ,1,1,1,1,0, , , , , , , ,TRUE,f,FALSE,14,480
 ,2020-09-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,481
 ,2020-06-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,29,482
 ,2020-11-11,Campaign, ,1,1,2,1,0, , , , , , , ,TRUE,m,FALSE,14,483
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,484
 ,2020-02-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,54,485
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,34,486
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,487
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,488
 ,2020-04-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,42,489
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,1,490
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,491
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,492
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,493
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,494
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,34,495
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,241
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,26,496
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,3,497
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,6,498
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,499
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,8,500
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,25,501
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,34,502
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,1,503
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,504
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,505
 ,2020-11-20,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,f,FALSE,14,506
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,64,507
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,33,508
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,20,509
 ,2020-08-11,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,510
 ,2020-10-23,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,52,511
 ,2020-04-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,36,512
 ,2020-05-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,66,513
 ,2020-11-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,58,514
 ,2020-03-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,515
 ,2020-10-30,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,33,516
 ,2020-09-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,517
 ,2020-11-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,518
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,519
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,53,520
 ,2020-07-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,521
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,26,522
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,523
 ,2020-04-16,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,47,524
 ,2020-05-03,Campaign, ,1,1,0,1,0, , , , , , , , ,u,FALSE,10,525
 ,2020-11-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,526
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,24,527
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,528
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,9,524
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,5,529
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,530
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,25,531
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,48,532
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,9,533
 ,2020-10-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,534
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,535
 ,2020-10-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,536
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,48,537
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,51,538
 ,2020-11-06,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,55,539
 ,2020-06-11,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,27,540
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,44,541
 ,2020-04-29,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,39,542
 ,2020-05-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,46,543
 ,2020-05-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,27,544
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,18,545
