"","cust_id","age","gender","create_date","case_record_type","case_source","status","complaint_reason","pending_call","time_to_resolution_min","need_replace","ProdCSAT","ServCSAT"
"254","1914",43,"f",2020-03-12,"issue","inbound","closed","App takes a long time to initialize","n",54,"FALSE",3,4
"255","4861",36,"m",2020-02-03,"issue","inbound","closed","Remote Keys get stuck","n",61,"FALSE",1,4
"256","7189",28,"u",2020-04-11,"issue","inbound","closed","AC controller sofware missing","n",53,"FALSE",3,4
"257","6436",36,"f",2020-01-16,"issue","inbound","open","Freshner holder stuck","y",86,"FALSE",2,5
"258","1190",36,"f",2020-03-18,"issue","inbound","closed","Cluttered with popup messages","n",76,"FALSE",NA,NA
"259","6097",32,"m",2020-04-08,"issue","inbound","open","Forgot mobile app password","y",72,"FALSE",3,2
"260","4818",32,"m",2020-02-01,"issue","inbound","closed","AC controller sofware missing","n",54,"FALSE",3,4
"261","1080",30,"m",2020-01-19,"issue","inbound","open","Factory settings not working","y",93,"FALSE",NA,NA
"262","3133",41,"m",2020-02-04,"issue","inbound","closed","Unable to operate menu from remote","n",106,"FALSE",4,3
"263","405",36,"m",2020-03-21,"issue","inbound","closed","AC controller sofware missing","n",86,"FALSE",2,4
"264","783",31,"m",2020-01-20,"issue","inbound","closed","App takes a long time to initialize","n",47,"FALSE",3,4
"265","5040",44,"f",2020-02-12,"issue","inbound","open","Factory settings not working","y",90,"FALSE",NA,NA
"266","2628",28,"m",2020-01-04,"issue","inbound","closed incomplete","Cluttered with popup messages","n",96,"FALSE",3,4
"267","3094",36,"m",2020-04-03,"issue","inbound","closed incomplete","Mobile screen blanks on use of phone","n",56,"FALSE",NA,NA
"268","6885",35,"f",2020-01-18,"issue","inbound","closed","WIFI connectivity breaks","n",50,"FALSE",NA,NA
"269","833",30,"m",2020-01-23,"issue","inbound","closed","Freshner holder stuck","n",40,"TRUE",NA,NA
"270","2009",34,"m",2020-04-10,"issue","inbound","closed","Unable to connect the App to the device","n",100,"FALSE",2,4
"271","2448",31,"u",2020-03-30,"issue","inbound","closed","AC controller sofware missing","n",65,"FALSE",4,4
"272","3766",34,"m",2020-01-04,"issue","inbound","closed","Factory settings not working","n",39,"FALSE",3,4
"273","3478",40,"f",2020-04-09,"issue","inbound","closed","Temperature control not working","n",58,"FALSE",2,4
"274","3296",28,"u",2020-04-18,"issue","inbound","closed","Unable to connect the App to the device","n",39,"FALSE",4,4
"275","3832",38,"u",2020-01-01,"issue","inbound","closed","Unable to operate menu from remote","n",62,"FALSE",3,3
"276","2743",31,"f",2020-04-19,"issue","inbound","closed","WIFI connectivity breaks","n",71,"FALSE",NA,NA
"277","5295",32,"m",2020-01-30,"issue","inbound","closed","Unable to operate menu from remote","n",24,"FALSE",4,4
"278","5426",40,"u",2020-04-11,"issue","inbound","closed","Unable to operate menu from remote","n",74,"FALSE",NA,NA
"279","5600",39,"m",2020-03-02,"issue","inbound","closed","AC controller sofware missing","n",14,"FALSE",NA,NA
"280","494",37,"m",2020-03-02,"issue","inbound","closed","Motor noise from the system","n",66,"FALSE",4,4
"281","4115",44,"m",2020-02-17,"issue","inbound","closed","Unable to operate menu from remote","n",49,"FALSE",2,4
"282","121",40,"u",2020-02-19,"issue","inbound","closed","Remote Keys get stuck","n",68,"FALSE",3,2
"283","6003",33,"f",2020-03-17,"issue","inbound","closed","App takes a long time to initialize","n",61,"FALSE",NA,NA
"284","6123",41,"f",2020-02-28,"issue","inbound","closed","Cluttered with popup messages","n",73,"FALSE",NA,NA
"285","1318",36,"m",2020-02-10,"issue","inbound","closed","Unable to connect the App to the device","n",78,"FALSE",2,5
"286","6223",28,"f",2020-02-23,"issue","inbound","closed incomplete","Battery backup does not get fully charged","n",47,"FALSE",3,3
"287","4288",36,"m",2020-01-30,"issue","inbound","closed","Unable to operate menu from remote","n",72,"FALSE",3,4
"288","2983",31,"m",2020-04-02,"issue","inbound","closed incomplete","Motor noise from the system","n",62,"FALSE",4,4
"289","4190",32,"u",2020-03-19,"issue","inbound","closed","App takes a long time to initialize","n",53,"FALSE",NA,NA
"290","98",32,"u",2020-04-18,"issue","inbound","closed","App takes a long time to initialize","n",92,"FALSE",NA,NA
"291","6356",30,"u",2020-02-22,"issue","inbound","closed","Freshner holder stuck","n",95,"FALSE",4,4
"292","6716",39,"u",2020-01-09,"issue","inbound","closed","Freshner holder stuck","n",63,"FALSE",5,4
"293","7046",29,"f",2020-02-06,"issue","inbound","open","WIFI connectivity breaks","y",75,"FALSE",2,3
"294","4610",34,"u",2020-04-03,"issue","inbound","closed","Cluttered with popup messages","n",21,"FALSE",3,4
"295","3700",35,"u",2020-02-24,"issue","inbound","open","Temperature control not working","y",82,"FALSE",NA,NA
"296","4727",33,"u",2020-01-08,"issue","inbound","closed","Freshner holder stuck","n",18,"TRUE",2,3
"297","3564",42,"m",2020-01-29,"issue","inbound","closed","Unable to connect the App to the device","n",88,"FALSE",3,5
"298","5297",39,"u",2020-03-07,"issue","inbound","open","Motor noise from the system","y",69,"FALSE",NA,NA
"299","345",41,"u",2020-01-07,"issue","inbound","open","WIFI connectivity breaks","y",95,"FALSE",NA,NA
"300","4075",33,"m",2020-04-05,"issue","inbound","closed","App takes a long time to initialize","n",69,"FALSE",NA,NA
"301","371",36,"f",2020-01-25,"issue","inbound","open","App takes a long time to initialize","y",69,"FALSE",5,3
"302","2573",31,"f",2020-01-17,"issue","inbound","closed","Cluttered with popup messages","n",77,"FALSE",NA,NA
"303","6225",37,"m",2020-02-20,"issue","inbound","closed","Motor noise from the system","n",23,"FALSE",4,5
"304","7136",43,"u",2020-03-24,"issue","inbound","open","Unable to operate menu from remote","y",61,"FALSE",4,4
"305","4374",33,"f",2020-03-06,"issue","inbound","closed","Remote Keys get stuck","n",96,"FALSE",3,4
"306","6806",32,"u",2020-01-02,"issue","inbound","closed","Unable to operate menu from remote","n",61,"FALSE",3,4
"307","2982",43,"f",2020-02-27,"issue","inbound","closed","Unable to operate menu from remote","n",91,"FALSE",3,3
"308","301",29,"m",2020-01-10,"issue","inbound","closed","Temperature control not working","n",71,"FALSE",4,4
"309","7341",37,"f",2020-02-08,"issue","inbound","closed","Cluttered with popup messages","n",67,"FALSE",3,4
"310","5804",34,"m",2020-02-09,"issue","inbound","closed","Unable to operate menu from remote","n",70,"FALSE",3,4
"311","6688",34,"m",2020-03-31,"issue","inbound","closed","Motor noise from the system","n",95,"TRUE",5,3
"312","857",40,"u",2020-01-10,"issue","inbound","open","Motor noise from the system","y",84,"FALSE",NA,NA
"313","2627",34,"f",2020-03-25,"issue","inbound","open","AC stops abruptly","y",39,"FALSE",3,3
"314","4065",40,"f",2020-03-15,"issue","inbound","open","WIFI connectivity breaks","y",35,"FALSE",3,3
"315","3551",25,"m",2020-03-31,"issue","inbound","closed","AC controller sofware missing","n",55,"FALSE",3,4
"316","6607",31,"u",2020-03-13,"issue","inbound","open","Motor noise from the system","y",62,"FALSE",3,3
"317","7438",31,"u",2020-02-05,"issue","inbound","closed incomplete","Remote Keys get stuck","n",53,"FALSE",4,3
"318","1573",39,"f",2020-01-07,"issue","inbound","closed","Unable to operate menu from remote","n",52,"FALSE",4,5
"319","6899",32,"m",2020-03-23,"issue","inbound","closed","WIFI connectivity breaks","n",51,"FALSE",NA,NA
"320","5729",37,"u",2020-03-11,"issue","inbound","open","Fan swing not working","y",63,"FALSE",3,3
"321","3619",40,"f",2020-04-20,"issue","inbound","closed","WIFI connectivity breaks","n",64,"FALSE",NA,NA
"322","1790",37,"u",2020-04-09,"issue","inbound","closed","Reinstalling the app hangs the phone","n",47,"FALSE",NA,NA
"323","2321",36,"m",2020-03-12,"issue","inbound","closed","Battery does not last full 8 hrs","n",43,"FALSE",NA,NA
"324","461",40,"f",2020-02-05,"issue","inbound","closed","Temperature control not working","n",42,"FALSE",NA,NA
"325","2226",24,"u",2020-01-13,"issue","inbound","closed","Factory settings not working","n",84,"FALSE",NA,NA
"326","2815",33,"f",2020-01-07,"issue","inbound","closed incomplete","AC controller sofware missing","n",74,"FALSE",3,5
"327","3862",35,"m",2020-01-24,"issue","inbound","closed","Freshner holder stuck","n",15,"FALSE",NA,NA
"328","7638",41,"m",2020-01-05,"issue","inbound","closed","Temperature control not working","n",23,"TRUE",NA,NA
"329","4502",33,"m",2020-02-04,"issue","inbound","closed","WIFI connectivity breaks","n",61,"FALSE",4,3
"330","4830",29,"m",2020-01-04,"issue","inbound","closed","Unable to operate menu from remote","n",68,"FALSE",3,5
"331","873",38,"m",2020-04-02,"issue","inbound","closed","Forgot mobile app password","n",34,"FALSE",2,4
"332","1042",37,"u",2020-04-17,"issue","inbound","closed","Unable to operate menu from remote","n",85,"FALSE",4,5
"333","2459",38,"m",2020-03-09,"issue","inbound","closed","Unable to connect the App to the device","n",32,"FALSE",3,5
"334","5172",28,"f",2020-02-26,"issue","inbound","closed","Unable to connect the App to the device","n",92,"FALSE",3,4
"335","4942",24,"u",2020-04-09,"issue","inbound","closed","Unable to connect the App to the device","n",73,"FALSE",NA,NA
"336","2801",37,"m",2020-01-03,"issue","inbound","open","Freshner holder stuck","y",53,"FALSE",2,4
"337","525",31,"m",2020-02-07,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",75,"TRUE",NA,NA
"338","5661",40,"u",2020-03-17,"issue","inbound","closed","Unable to operate menu from remote","n",86,"TRUE",NA,NA
"339","2350",35,"u",2020-02-20,"issue","inbound","closed","AC controller sofware missing","n",57,"FALSE",2,5
"340","2804",30,"f",2020-01-02,"issue","inbound","closed","WIFI connectivity breaks","n",82,"FALSE",4,4
"341","4904",36,"u",2020-03-20,"issue","inbound","closed","Temperature control not working","n",88,"FALSE",4,4
"342","6038",34,"f",2020-03-03,"issue","inbound","closed","Cluttered with popup messages","n",44,"FALSE",1,3
"343","6301",37,"u",2020-03-28,"issue","inbound","closed","Unable to operate menu from remote","n",34,"FALSE",3,4
"344","270",23,"u",2020-04-08,"issue","inbound","closed incomplete","Temperature control not working","n",41,"FALSE",4,4
"345","875",38,"u",2020-02-02,"issue","inbound","closed","AC controller sofware missing","n",70,"FALSE",2,4
"346","4380",34,"f",2020-01-13,"issue","inbound","closed","Remote Keys get stuck","n",46,"FALSE",NA,NA
"347","1971",29,"m",2020-03-18,"issue","inbound","closed","Motor noise from the system","n",85,"FALSE",3,4
"348","892",40,"m",2020-03-05,"issue","inbound","closed","Battery backup does not get fully charged","n",64,"FALSE",2,3
"349","2197",37,"f",2020-03-17,"issue","inbound","closed","Fan swing not working","n",44,"FALSE",2,4
"350","222",36,"u",2020-02-19,"issue","inbound","closed","Remote Keys get stuck","n",44,"FALSE",4,4
"351","1659",27,"f",2020-03-26,"issue","inbound","closed","Battery does not last full 8 hrs","n",99,"FALSE",NA,NA
"352","2446",34,"f",2020-03-24,"issue","inbound","open","Motor noise from the system","y",70,"FALSE",3,4
"353","4310",28,"f",2020-04-18,"issue","inbound","closed","Motor noise from the system","n",52,"FALSE",2,5
"354","4140",40,"f",2020-03-06,"issue","inbound","open","App hangs while entring commands","y",48,"FALSE",NA,NA
"355","3857",31,"m",2020-01-07,"issue","inbound","closed","Remote Keys get stuck","n",32,"FALSE",NA,NA
"356","1690",31,"m",2020-01-24,"issue","inbound","closed","Cluttered with popup messages","n",38,"FALSE",3,5
"357","5897",33,"u",2020-03-04,"issue","inbound","closed","Motor noise from the system","n",66,"FALSE",NA,NA
"358","4631",33,"m",2020-02-22,"issue","inbound","closed","Unable to operate menu from remote","n",41,"FALSE",NA,NA
"359","2508",44,"u",2020-03-10,"issue","inbound","closed incomplete","Fan speed varies at on its own","n",86,"FALSE",4,5
"360","592",43,"f",2020-03-04,"issue","inbound","closed","Reinstalling the app hangs the phone","n",41,"FALSE",3,3
"361","5803",40,"f",2020-03-28,"issue","inbound","closed","Motor noise from the system","n",61,"FALSE",4,4
"362","2497",32,"m",2020-02-22,"issue","inbound","open","Remote Keys get stuck","y",65,"FALSE",2,3
"363","6871",39,"u",2020-04-07,"issue","inbound","closed","Cluttered with popup messages","n",75,"FALSE",NA,NA
"364","2638",24,"m",2020-04-16,"issue","inbound","closed","Cluttered with popup messages","n",45,"FALSE",3,3
"365","4516",32,"u",2020-01-21,"issue","inbound","closed","Remote Keys get stuck","n",77,"FALSE",3,5
"366","1880",35,"f",2020-02-04,"issue","inbound","closed","AC controller sofware missing","n",75,"FALSE",2,4
"367","3573",25,"m",2020-03-18,"issue","inbound","closed","Remote Keys get stuck","n",72,"FALSE",4,3
"368","111",43,"u",2020-02-09,"issue","inbound","closed","Remote Keys get stuck","n",41,"FALSE",4,2
"369","5057",24,"m",2020-01-19,"issue","inbound","closed","Unable to operate menu from remote","n",58,"FALSE",NA,NA
"370","6362",34,"u",2020-02-03,"issue","inbound","closed","Remote Keys get stuck","n",84,"FALSE",3,5
"371","6697",24,"f",2020-02-26,"issue","inbound","closed","Remote Keys get stuck","n",107,"FALSE",3,4
"372","4052",33,"u",2020-04-15,"issue","inbound","closed","Remote Keys get stuck","n",57,"FALSE",2,4
"373","7495",44,"m",2020-01-01,"issue","inbound","closed","Motor noise from the system","n",66,"FALSE",NA,NA
"374","3724",36,"m",2020-04-04,"issue","inbound","open","Unable to operate menu from remote","y",65,"FALSE",2,4
"375","190",25,"m",2020-03-19,"issue","inbound","closed","WIFI connectivity breaks","n",30,"FALSE",NA,NA
"376","6502",28,"m",2020-01-02,"issue","inbound","open","Remote Keys get stuck","y",34,"FALSE",3,4
"377","4715",32,"m",2020-03-11,"issue","inbound","closed","Motor noise from the system","n",54,"FALSE",4,3
"378","3550",29,"u",2020-03-10,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",55,"FALSE",NA,NA
"379","2876",31,"f",2020-03-18,"issue","inbound","closed","Unable to operate menu from remote","n",64,"FALSE",5,3
"380","2817",32,"f",2020-01-22,"issue","inbound","open","WIFI connectivity breaks","y",42,"FALSE",4,5
"381","110",36,"u",2020-01-05,"issue","inbound","closed","WIFI connectivity breaks","n",81,"FALSE",3,3
"382","4691",23,"f",2020-01-09,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",86,"FALSE",3,2
"383","1362",34,"m",2020-02-12,"issue","inbound","closed","Temperature control not working","n",81,"FALSE",3,4
"384","5520",28,"u",2020-01-25,"issue","inbound","closed","WIFI connectivity breaks","n",94,"FALSE",3,5
"385","227",37,"f",2020-03-10,"issue","inbound","closed incomplete","AC controller sofware missing","n",89,"FALSE",4,2
"386","756",35,"u",2020-02-28,"issue","inbound","open","App takes a long time to initialize","y",65,"FALSE",5,3
"387","2949",40,"f",2020-02-14,"issue","inbound","closed","Unable to connect the App to the device","n",68,"FALSE",4,4
"388","4262",36,"u",2020-01-22,"issue","inbound","closed","Motor noise from the system","n",50,"FALSE",NA,NA
"389","4763",35,"f",2020-03-09,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",40,"FALSE",NA,NA
"390","994",42,"f",2020-02-22,"issue","inbound","closed","WIFI connectivity breaks","n",42,"FALSE",3,4
"391","5843",32,"f",2020-02-29,"issue","inbound","closed incomplete","Battery backup does not get fully charged","n",59,"FALSE",4,3
"392","3374",32,"m",2020-03-15,"issue","inbound","open","Temperature control not working","y",53,"FALSE",3,3
"393","5458",40,"u",2020-03-15,"issue","inbound","closed","Remote Keys get stuck","n",48,"FALSE",2,3
"394","4008",31,"u",2020-04-01,"issue","inbound","open","WIFI connectivity breaks","y",76,"FALSE",1,2
"395","1671",38,"u",2020-03-16,"issue","inbound","open","Forgot mobile app password","y",50,"FALSE",NA,NA
"396","3310",33,"m",2020-04-15,"issue","inbound","closed","Motor noise from the system","n",46,"FALSE",NA,NA
"397","2499",36,"f",2020-02-12,"issue","inbound","closed","Remote Keys get stuck","n",111,"FALSE",4,4
"398","5511",33,"f",2020-03-13,"issue","inbound","closed","Temperature control not working","n",61,"FALSE",5,4
"399","4281",32,"u",2020-03-07,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",77,"FALSE",NA,NA
"400","6056",39,"u",2020-03-26,"issue","inbound","closed","Unable to connect the App to the device","n",76,"FALSE",NA,NA
"401","2366",41,"u",2020-02-18,"issue","inbound","closed","Fan speed varies at on its own","n",65,"FALSE",3,4
"402","3281",36,"u",2020-01-30,"issue","inbound","closed","Temperature control not working","n",14,"FALSE",3,5
"403","5867",38,"m",2020-01-20,"issue","inbound","open","Motor noise from the system","y",64,"FALSE",2,4
"404","6251",38,"u",2020-01-07,"issue","inbound","closed","App takes a long time to initialize","n",53,"FALSE",2,4
"405","3184",30,"m",2020-01-31,"issue","inbound","closed","Remote Keys get stuck","n",71,"FALSE",NA,NA
"406","68",34,"f",2020-02-15,"issue","inbound","open","Temperature control not working","y",39,"TRUE",3,5
"407","1461",31,"f",2020-03-30,"issue","inbound","open","Unable to operate menu from remote","y",54,"FALSE",NA,NA
